11/03/16;9,90000;8,8333355886;7,2113660230;1,6219695656;1,4822882370
12/03/16;11,95016;9,3128470364;7,5623877992;1,7504592372;1,5518602769
13/03/16;12,90000;9,8647167229;7,9577664809;1,9069502420;1,6215670919
14/03/16;11,07252;10,0505326116;8,1884889639;1,8620436477;1,6690191818
15/03/16;11,66760;10,2993122097;8,4462008926;1,8531113171;1,7004634210
16/03/16;11,20000;10,4378795620;8,6501860117;1,7876935503;1,7289540728
17/03/16;9,73100;10,3291288602;8,7302463072;1,5988825530;1,7386723433
18/03/16;9,76584;10,2424690356;8,8069569511;1,4355120845;1,7177492775
19/03/16;9,39900;10,1127045686;8,8508119918;1,2618925768;1,6753905305
20/03/16;9,13470;9,9622423273;8,8718407332;1,0904015941;1,6163274225
21/03/16;10,57790;10,0569588923;8,9982154937;1,0587433986;1,5394701071
22/03/16;9,94001;10,0389667550;9,0679780497;0,9709887053;1,4354743808
23/03/16;11,04593;10,1938841773;9,2144930090;0,9793911683;1,3374018831
24/03/16;10,00200;10,1643635346;9,2728268602;0,8915366744;1,2305602561
25/03/16;9,55000;10,0698460678;9,2933582039;0,7764878639;1,1182040688
26/03/16;9,79361;10,0273482112;9,3304138925;0,6969343187;1,0179875983
27/03/16;9,30130;9,9156484864;9,3282573079;0,5873911785;0,9237519421
28/03/16;10,39660;9,9896410269;9,4073938036;0,5822472233;0,8482357917
29/03/16;10,33750;10,0431577920;9,4762905589;0,5668672331;0,7900653071
30/03/16;10,55580;10,1220258240;9,5562542212;0,5657716028;0,7352906631
31/03/16;10,01000;10,1047910819;9,5898650196;0,5149260623;0,6846170361
01/04/16;10,29548;10,1341278385;9,6421327959;0,4919950426;0,6304619111
02/04/16;10,20000;10,1442620172;9,6834562925;0,4608057247;0,5826029167
03/04/16;10,17600;10,1491447838;9,7199410116;0,4292037722;0,5440157954
04/04/16;9,74001;10,0862009709;9,7214276033;0,3647733676;0,5071090230
05/04/16;9,18550;9,9476315908;9,6817292623;0,2659023285;0,4713880397
06/04/16;9,36300;9,8576882692;9,6581196873;0,1995685819;0,4288681906
07/04/16;8,82190;9,6983362278;9,5961774882;0,1021587396;0,3772339136
08/04/16;8,51459;9,5162214236;9,5160598965;0,0001615271;0,3143883496
09/04/16;8,01010;9,2845104354;9,4045073115;-0,1199968761;0,2438413565
10/04/16;7,84880;9,0636319069;9,2892697328;-0,2256378259;0,1641043711
11/04/16;7,60170;8,8387193059;9,1642645674;-0,3255452615;0,0767320393
12/04/16;6,56069;8,4882532589;8,9714071920;-0,4831539331;-0,0246410391
13/04/16;7,10000;8,2746758345;8,8327844370;-0,5581086025;-0,1271834802
14/04/16;7,45620;8,1487564754;8,7308152194;-0,5820587440;-0,2214013772
15/04/16;7,26000;8,0120247100;8,6218659439;-0,6098412339;-0,3113358011
16/04/16;7,65000;7,9563286008;8,5498758740;-0,5935472732;-0,3886364692
17/04/16;8,20681;7,9948642007;8,5244635870;-0,5295993863;-0,4474987929
18/04/16;8,00999;7,9971912467;8,4863544324;-0,4891631857;-0,4885172718
19/04/16;7,70000;7,9514695165;8,4281059559;-0,4766364394;-0,5164060066
20/04/16;7,49000;7,8804742063;8,3586166258;-0,4781424195;-0,5333612464
21/04/16;7,31999;7,7942458669;8,2816813202;-0,4874354533;-0,5338369709
22/04/16;6,95000;7,6643618874;8,1830382594;-0,5186763720;-0,5294556119
23/04/16;7,41000;7,6252292894;8,1257761661;-0,5005468767;-0,5203987378
24/04/16;7,11000;7,5459632449;8,0505334871;-0,5045702422;-0,5087019609
25/04/16;6,71090;7,4174919765;7,9513013769;-0,5338094004;-0,5020644195
26/04/16;6,60000;7,2917239802;7,8512049786;-0,5594809984;-0,5053845986
27/04/16;6,87500;7,2276125987;7,7788934987;-0,5512809000;-0,5122865669
28/04/16;6,35000;7,0925952759;7,6730495358;-0,5804542599;-0,5238218803
29/04/16;6,50998;7,0029621566;7,5868962368;-0,5839340802;-0,5355765092
30/04/16;7,74890;7,1177218248;7,5988965156;-0,4811746908;-0,5348808690
01/05/16;7,73006;7,2119276979;7,6086123293;-0,3966846314;-0,5213262311
02/05/16;8,77930;7,4530618982;7,6953299346;-0,2422680364;-0,4926285822
03/05/16;8,14140;7,5589600677;7,7283721617;-0,1694120940;-0,4553887879
04/05/16;8,28363;7,6704477496;7,7695023720;-0,0990546224;-0,4070827015
05/05/16;8,62240;7,8169019419;7,8326799741;-0,0157780322;-0,3466712608
06/05/16;8,20598;7,8767601047;7,8603318279;0,0164282768;-0,2835924634
07/05/16;8,22430;7,9302277809;7,8872924333;0,0429353476;-0,2143269514
08/05/16;8,37210;7,9982081223;7,9232041049;0,0750040174;-0,1411116073
09/05/16;8,17500;8,0254068727;7,9418556527;0,0835512200;-0,0783642838
10/05/16;8,25449;8,0606504307;7,9650137525;0,0956366782;-0,0236619161
11/05/16;8,75000;8,1667042106;8,0231608820;0,1435433286;0,0192060133
12/05/16;8,86191;8,2736589474;8,0852904463;0,1883685011;0,0589594128
13/05/16;9,34648;8,4387083401;8,1787118948;0,2599964453;0,0988539759
14/05/16;9,03074;8,5297901339;8,2418250878;0,2879650461;0,1326032068
15/05/16;8,80000;8,5713608825;8,2831713776;0,2881895049;0,1627988988
16/05/16;9,85400;8,7686899774;8,3995290534;0,3691609240;0,1990461851
17/05/16;10,78486;9,0788699808;8,5762202347;0,5026497461;0,2465623771
18/05/16;12,00000;9,5282745990;8,8298335507;0,6984410483;0,3148834692
19/05/16;13,10000;10,0777708144;9,1461421767;0,9316286377;0,4077714647
20/05/16;12,20000;10,4042676121;9,3723538674;1,0319137447;0,5064792887
21/05/16;12,47100;10,7222264409;9,6018832106;1,1203432303;0,6100320364
22/05/16;12,64300;11,0177300653;9,8271511210;1,1905789443;0,7134300918
23/05/16;11,91000;11,1550023629;9,9814362232;1,1735661397;0,8118302133
24/05/16;11,40000;11,1926943071;10,0865150215;1,1061792856;0,9027179667
25/05/16;11,20578;11,1947074906;10,1694235385;1,0252839521;0,9756205254
26/05/16;11,12797;11,1844401844;10,2404269801;0,9440132043;1,0246609097
27/05/16;10,10500;11,0183724638;10,2303953519;0,7879771119;1,0346093612
28/05/16;10,59999;10,9540059309;10,2577727333;0,6962331976;1,0084543123
29/05/16;10,97000;10,9564665569;10,3105303086;0,6459362483;0,9655679238
30/05/16;11,35419;11,0176547789;10,3878384339;0,6298163450;0,9110649365
31/05/16;12,56064;11,2550371205;10,5487866981;0,7062504224;0,8572506563
01/06/16;12,42450;11,4349544865;10,6877284242;0,7472260623;0,8098795366
02/06/16;12,34000;11,5741922578;10,8101189113;0,7640733465;0,7718677656
03/06/16;12,19604;11,6698611412;10,9127797327;0,7570814085;0,7420674830
04/06/16;12,05076;11,7284609656;10,9970745673;0,7313863983;0,7184422823
05/06/16;12,30000;11,8163900478;11,0935875623;0,7228024855;0,7112006572
06/06/16;12,29042;11,8893177327;11,1822418170;0,7070759157;0,7124054036
07/06/16;12,79000;12,0278842353;11,3013350158;0,7265492195;0,7213624004
08/06/16;12,76412;12,1411512760;11,4096894591;0,7314618169;0,7326563417
09/06/16;12,70000;12,2271280027;11,5052680177;0,7218599850;0,7343907376
10/06/16;12,40820;12,2549852330;11,5721518683;0,6828333647;0,7272359934
11/06/16;12,69011;12,3219275048;11,6549635818;0,6669639230;0,7164460575
12/06/16;13,96000;12,5739386578;11,8257070202;0,7482316376;0,7154627496
13/06/16;15,52621;13,0281342488;12,0998183521;0,9283158967;0,7373438050
14/06/16;16,83550;13,6138828257;12,4506095854;1,1632732403;0,7862849999
15/06/16;16,28350;14,0245931601;12,7345273940;1,2900657661;0,8510616500
16/06/16;18,26378;14,6767757507;13,1441016613;1,5326740894;0,9406310800
17/06/16;13,66519;14,5211471737;13,1827007975;1,3384463762;1,0080738088
18/06/16;10,14099;13,8472768395;12,9573888865;0,8898879530;1,0267435830
19/06/16;10,80100;13,3786188643;12,7976563763;0,5809624880;1,0154245967
20/06/16;10,42100;12,9236005776;12,6216077558;0,3019928218;0,9748722521
21/06/16;11,70817;12,7366112580;12,5539456998;0,1826655582;0,9120315766
22/06/16;11,82804;12,5968310645;12,5001749072;0,0966561573;0,8196249389
23/06/16;12,15000;12,5280878238;12,4742360252;0,0538517986;0,6963558898
24/06/16;13,04000;12,6068435432;12,5161444678;0,0906990754;0,5630929242
25/06/16;13,04880;12,6748368442;12,5556004332;0,1192364110;0,4060442933
26/06/16;12,64000;12,6694773297;12,5618522530;0,1076250767;0,2692863711
27/06/16;12,75990;12,6833885097;12,5765224565;0,1068660532;0,1822839378
28/06/16;11,00503;12,4251795083;12,4601156078;-0,0349360995;0,1138507614
29/06/16;11,35000;12,2597672763;12,3778848220;-0,1181175457;0,0671718317
30/06/16;11,21001;12,0982661569;12,2913755759;-0,1931094190;0,0254190564
01/07/16;10,96000;11,9231482867;12,1927551628;-0,2696068761;-0,0152768362
02/07/16;10,93399;11,7709700888;12,0995132989;-0,3285432101;-0,0577651705
03/07/16;10,59890;11,5906516137;11,9883567582;-0,3977051445;-0,1120323060
04/07/16;10,30276;11,3925144424;11,8634977390;-0,4709832966;-0,1776122735
05/07/16;9,60008;11,1167552975;11,6958371657;-0,5790818682;-0,2539130452
06/07/16;9,53749;10,8737914056;11,5359595978;-0,6621681922;-0,3393612947
